OBJECTID,HUC_12,Pct_Land,Percent nonbuffered agriculture,Percent of agriculture that is buffered,Average width of stream buffers downstream from agriculture (meters),Net agricultural phosphorus balance (kg P/ha/yr),Crop phosphorus removal (kg P/ha/yr),Phosphorus fertilizer application (kg P/ha/yr),Phosphorus application as manure (kg P/ha/yr),WSfrq,Candidate Ecological Restoration Areas per square kilometer,Population [12-digit HUC],Pct ag on slope >= 3%,Percent pasture on slopes >= 3%,Percent cropland on slopes >= 3%,Pct ag on slope >= 9%,Percent pasture on slopes >= 9%,Percent cropland on slopes >= 9%,Dissolved nutrients in surface runoff from agricultural fields (tons) Nitrogen,Dissolved nitrogen in non-tile drain subsurface flow from agricultural fields (tons),Dissolved nutrients in tile drain subsurface flow from agricultural fields (tons) Nitrogen,Nutrients attached to eroding surface soil from agricultural fields (tons) Nitrogen,Dissolved nutrients in leachate from agricultural fields (tons) Nitrogen,Dissolved nutrients in surface runoff from agricultural fields (tons) Phosphorus,Nutrients attached to eroding surface soil from agricultural fields (tons) Phosphorus,Dissolved nutrients in tile drain subsurface flow from agricultural fields (tons) Phosphorus,Dissolved nutrients in leachate from agricultural fields (tons) Phosphorus,Subsurface water flow through agricultural tile drainage systems (mm),Non-tile drainage system subsurface water flow from agricultural lands (mm),Percolation from agricultural lands (mm),Surface runoff from agricultural land (mm),Surface sediment erosion from agricultural lands (tons),Thermo_Plants,FWWGYR,FWCGYR,Thermoelectric water use (million gallons/day) Withdrawal,Thermoelectric water use (million gallons/day) Consumption,Industrial water use (gallons/day),Industrial water use (million gallons/day),Count of Industrial Facilities,Rd Buffer Area,Population near major roadway with little to no tree buffer,Roads near streams (km/km),Road Density (km/km2),Roads Crossing Streams - Count,Roads Crossing Streams - Count per Km of Stream,Percent tree canopy,Percent tree canopy in stream buffers,Total permitted discharges - pounds per year,Total permitted discharges - toxic-weighted pound-equivalents,Permitted metals discharges - pounds per year,Permitted metals discharges - toxic-weighted pound-equivalents,Permitted priority pollutant discharges - pounds per year,Permitted priority pollutant discharges - toxic-weighted pound-equivalents,Permitted solids discharges (total pounds per year),Permitted organic enrichment discharges (total pounds per year),Permitted nitrogen discharges - total pounds per year,Permitted nitrogen discharges - pounds per year from publicly-owned treatment works,Permitted phosphorus discharges - total pounds per year,Permitted phosphorus discharges - pounds per year from publicly-owned treatment works,Permitted nitrogen discharges - pounds per year from non publicly-owned treatment works,Permitted phosphorus discharges - pounds per year from non-publicly-owned treatment works,Permitted pathogen indicator discharges (colony-forming units / 100 ml)  - average,Permitted pathogen indicator discharges (colony-forming units / 100 ml)  - maximum,Wastewater flow discharges - daily average (mgd),Wastewater flow discharges - annual total (mgy),Number of combined sewer overflow events,Number of farmers markets [12-digit HUC],Percentage of land area in estimated floodplains classified as natural,Percentage of land area in estimated floodplains classified as forest,Percentage of land area in estimated floodplains classified as shrubland,Percentage of land area in estimated floodplains classified as wetland,Percentage of land area in estimated floodplains classified as developed,fp_pdevl,fp_pdevm,fp_pdevh,Percentage of land area in estimated floodplains classified as agriculture,fp_pagp,Percentage of land area in estimated floodplains classified as agriculture - cropland,Area of estimated floodplain classified as land (m2),Area in square meters of estimated floodplain classified as water,Percentage of area that is both land and floodplain,Number of vulnerable native aquatic species based on IUCN range,Native aquatic species rarity index,Native aquatic species vulnerability index,Native aquatic species richness,Non-native aquatic species richness - animals,Non-native aquatic species richness - plants,Non-native aquatic species richness - plants and animals,Percentage of land area in estimated floodplains classified as rangeland,Nitrate violation index - Groundwater,Nitrate violation index - Surface water,Shape__Area,Shape__Length
57387,130202040801,100,0.00121943,33.3333333333333,185.333333333333,0,0,0,0,0,0,0.862472594938,0.00121943,0,0.00121943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0788948282466,0.441607855394,22,0.356927095737,0.988628811482157,1.2869342442357,,,,,,,,,,,,,,,,,,,,0,100,0,86.20619,0.1430469,0,0,0,0,0,0,0,8808300,0,5.96775653997882,0,0,0,26,0,0,0,99.85696,0.483971428571429,0.525552380952381,218947760.820313,92489.869217469
57388,130202040802,99.9937441351267,0.0008937509,83.3333333333333,33,0,0,0,0,0,0,0.286613212419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.010000459805,0.224338388505,5,0.107314601942,2.53031860226105,2.68277643529706,,,,,,,,,,,,,,,,,,,,0,100,0,69.70948,0,0,0,0,0,0,0,0,5886000,0,5.84435072464158,0,0,0,26,0,0,0,100,0.45281,0.50458,149173110.996094,69477.0017844706
57389,130202040803,100,0.03815196,67.96875,72.984375,0,0,0,0,0,0,0.211469855971,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0411774165818,0.347995809556,24,0.295699688476,0.501698227329828,0.592933236286641,,,,,,,,,,,,,,,,,,,,0,100,0,89.8944,0,0,0,0,0,0,0,0,7329600,0,7.57777666062877,0,0,0,27,0,0,0,100,0.448894285714286,0.516454285714286,143057366.019531,93250.4826740296
57390,130202040804,100,0,100,2449.72727272727,-0.00245431868621865,0.00485879167263881,0.00185593603359438,0.000549424244083958,0,0,0.683503109018,0,0,0,0,0,0,3.28295886658e-7,1.2350594049e-7,0,7.90257437573e-8,1.55847842288e-7,4.26814367132e-8,8.34620822458e-10,0,0.00000296362548032,0,0.000183991530103,0.00753555686821,0.000798048029513,2.00433705437e-9,0,0,0,0,0,0,0,0,0,0,0.0114696754441,0.298999472774,6,0.085205944809,0.0239340245615084,0.146556413883147,,,,,,,,,,,,,,,,,,,,0,100,0,83.85831,0.1588934,0,0,0,0,0,0.009346668,0,9629100,0,7.99448727433268,0,0,0,26,0,0,0,99.84111,0.458233333333333,0.604412121212121,178254064.519531,102668.825403968
57391,130202040901,99.9869291836931,0,100,142,-0.00112355997477245,0.0178504603802321,0.00489645336208842,0.0118288308632342,0,0,2.29767165928,0.002752111,0.002064083,0.0006880276,0,0,0,0.00217156439569,0.001035352478,0,0.000112427651575,0.000703464549219,0.00019163022383,0.00000938010633215,0,0.00920441260997,0,1.52915343663,24.1332471067,2.86430794744,0.0000567500127897,0,0,0,0,0,0,0,0,2022300,0,0.00155763748532,0.106313090842,1,0.0163184818215,0.355299184105887,0.791913917240288,,,,,,,,,,,,,,,,,,,,0,98.82191,0,92.46349,0.5244896,1.178084,0.428179,0,0,0,0.9209889,0,11153700,0,8.52444556356662,0,0,0,26,0,0,0,98.13605,0.443205,0.546255,194700080.800781,72371.1937247237
57392,130202040902,100,0.00241208,75,324,-0.000251426685736252,0.00399451937861795,0.0010963390686256,0.00264701823387753,0,0,1.11044170572,0.00241208,0.00120604,0.00120604,0,0,0,0.00442238937102,0.00207845227801,0,0.000285397475311,0.00147764248724,0.000402730012218,0.0000185717056784,0,0.0201752014488,0,3.07118741738,52.68412215,6.16528700235,0.000109588842895,0,0,0,0,0,6816.32653061,0.00681632653061,1,0,0,0.0277815780512,0.346591986467,9,0.15871778033,0.285168121954749,0.178458649825041,,,,,,,,,,,,,,,,,,,,0,99.82172,0,96.81651,0,0.1782758,0.1655418,0,0,0,0.3056157,0,7067700,0,9.47027160088198,0,0,0,26,0,0,0,99.82172,0.459521052631579,0.581031578947368,110840322.5625,69209.8994778543
57393,130202040903,99.9659078482706,0,100,122.222222222222,-0.0010277318783998,0.0163279999188228,0.00448319800920587,0.0108199533939496,0,0,39.2226768135,0.01286935,0.01093895,0.001930403,0.001930403,0.0006434675,0.001286935,0.0346306416916,0.0135702551661,0,0.00237187592748,0.014428927479,0.00292683058039,0.000121187619319,0,0.165280013496,0,19.7138153322,394.089389141,44.6285550749,0.000687153832286,0,0,0,0,0,0,0,0,1294200,32.3043532001,0.00989951190796,0.231141544512,9,0.0841069315109,0.0342356483030131,0.183523028837648,,,,,,,,,,,,,,,,,,,,0,99.5975,0,79.78498,10.68213,0.4024997,0.2758474,0,0,0,0.7426662,0,16993800,7200,12.1446996739266,0,0,0,26,0,0,0,88.91537,0.4617625,0.64206875,208104186.429688,79753.3620438719
57394,130202040904,99.9860069817796,0,100,4314.75,0,0,0,0,0,0,28.0304258141,0,0,0,0,0,0,0.04617811372,0.0313780239194,0,0.080984926976,0.0682131987671,0.00638108194033,0.00057851906097,0,0.316940869858,0,10.0043578688,267.219955018,28.782658348,0.0014586367196,0,0,0,0,0,0,0,0,1152900,10.6974242973,0.00449654245994,0.320844923711,2,0.0400165678482,0.0762709991972249,0.352108063855915,,,,,,,,,,,,,,,,,,,,0,99.74559,0,78.62971,4.798666,0.2544083,0.008785802,0,0,0,0,0,10259100,1800,8.39635325178773,0,0,0,26,0,0,0,94.90306,0.4452625,0.6485625,181621952.417969,107752.779125718
57395,130202040905,99.9925328125449,0,100,2712.14285714286,-0.000518816970566869,0.00824265903524338,0.00226210505264633,0.00546210111752507,4,0.02553273,63.7520737781,0.001148884,0.001148884,0,0,0,0,0.164216628162,0.122463216161,0,0.338858058438,0.286086771494,0.0314777750163,0.00200201650272,0,1.13511532041,0,5.85676231429,213.275937311,22.3518646459,0.00452526480364,0,0,0,0,0,0,0,0,484200,36.2725141381,0.00348307231165,0.180155300358,2,0.0313157913087,0.05359450842979,0.449309580024326,,,,,,,,,,,,,,,,,,,,0,99.88875,0,75.66508,1.378543,0.1015769,0.004839803,0,0,0.009673987,0.2274707,0.009673987,18606600,900,11.8769309170753,0,0,0,26,0,0,0,98.27319,0.461010344827586,0.625724137931034,232420599.195313,106639.75226014
57396,130202040906,99.9829409757762,0,,,0,0,0,0,1,0.008239698,114.083977523,0,0,0,0,0,0,0.364027372,0.180874121155,0,0.352303371285,0.442478758712,0.0729573875472,0.00120280022696,0,1.92135808687,0,1.56242832243,36.9822528341,4.26061374182,0.00292750609093,0,0,0,0,0,0,0,0,0,0,0.0146430606031,0.400626559976,11,0.121666326773,0.0237279335410177,0.144324853228963,,,,,,,,,,,,,,,,,,,,0,100,0,80.58089,1.644635,0,0,0,0,0,0,0,14501700,5400,11.94896294764,0,0,0,26,0,0,0,98.17538,0.447825,0.639471875,179643217.375,66541.5134276262
57397,130202041001,99.9965643294945,0.001374315,81.8181818181818,82.1818181818182,0,0,0,0,0,0,7.5860093624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0617579868989,0.441981599838,34,0.293223910517,0.546608946608947,0.445684939153735,,,,,,,,,,,,,,,,,,,,0,100,0,71.46194,0,0,0,0,0,0,0,0,5780700,900,4.41306518570445,1,0,0.019230769230769,30,0,0,0,99.87545,0.463968421052632,0.484142105263158,193269556.425781,79779.1496973098
57398,130202041002,100,0.001714046,95.2380952380952,2892.92857142857,-0.00218996444193731,0.00433545205584282,0.00165484467070442,0.000490245853090881,0,0,0.080288676475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111695710102,0.543827873519,27,0.423162359811,0.484834980245623,0.459151243223032,,,,,,,,,,,,,,,,,,,,0,100,0,79.52042,0,0,0,0,0,0,0,0,5067000,0,4.82481281155085,1,0,0.019230769230769,30,0,0,0,100,0.456828571428571,0.576857142857143,155220972.460938,92407.3734332108
57399,130202041003,99.9968006961685,0,100,715.352941176471,0,0,0,0,1,0.007110402,0.923552047898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0221850978181,0.298379851382,15,0.139010797652,1.1740721781418,1.87970585514753,,,,,,,,,,,,,,,,,,,,0,100,0.01097454,66.31914,0.07682177,0,0,0,0,0,0,0,8200800,3600,5.83109842125028,1,0,0.019230769230769,30,0,0,0,99.83538,0.427086666666667,0.55273,207610868.015625,102003.112276778
57400,130202041101,100,0,,,0,0,0,0,0,0,0.819046052115,0.00081612,0,0.00081612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0140841323844,0.299768650004,17,0.119826583,1.53000465188401,2.17940245718541,,,,,,,,,,,,,,,,,,,,0,100,0,92.6712,2.985286,0,0,0,0,0,0,0,6361200,0,5.76839781340199,1,0,0.019230769230769,30,0,0,0,96.97227,0.398468,0.573285333333333,162697030.835938,61558.951996524
57401,130202041102,99.8652468283705,0.01480994,43.75,17.25,-0.002402822453957,0.00475684506485306,0.0018150511265993,0.000537896287815524,2,0.03652243,21.2704153059,0.009873292,0,0.009873292,0,0,0,0.495198513397,0.839425540786,0,2.14857054708,2.13000374103,0.295042180553,0.191285651408,0,4.62124552578,0,4.83972186142,71.3500352037,12.0193583613,0.502718630454,0,0,0,0,0,0,0,0,0,0,0,0.0835527273765,0,0,0.147123602892834,0.695135332845647,,,,,,,,,,,,,,,,,,,,0,100,0,46.37784,44.03409,0,0,0,0,0,0,0,3801600,10800,6.94218338035278,2,0.020566666666667,0.048744871794872,31,0,0,0,55.70549,0.417671428571429,0.682057142857143,80891381.4414063,58819.2639244125
57402,130202041103,99.9792589799189,0.0009429692,96.875,1037.15625,-0.00860148569869391,0.0170282805243705,0.00650371644162074,0.00192553021110921,1,0.0104758,11.294942412,0.0490344,0.04714846,0.001885938,0.0009429692,0.0009429692,0,0.145437212903,0.241584110052,0,0.633462244038,0.721723960744,0.10888132217,0.0536676271186,0,1.40721613305,0,2.01467106503,25.0038382315,12.0264008654,0.140595344786,0,0,0,0,0,8222.22222222,0.00822222222222,1,0,0,0.0222934112363,0.397607833439,25,0.183859967335,0.557058812437539,0.746287440221495,,,,,,,,,,,,,,,,,,,,0,99.99205,0,69.40138,8.553939,0.007949757,0,0,0,0,0.1353395,0,11321100,3600,11.859758489568,2,0.020566666666667,0.048744871794872,31,0,0,0,82.66158,0.395488372093023,0.597144186046512,140733545.304688,63129.4212467306
57403,130202041104,99.995329765274,0.01868181,64.2857142857143,163.339285714286,-0.00579808089082616,0.0114784063324051,0.00437991076092069,0.00129795948198065,2,0.02075552,15.8247304968,0,0,0,0,0,0,0.0467009732139,0.0302040176188,0,0.0847838360162,0.212681176443,0.0424723304432,0.00102553986925,0,0.353211038953,0,1.21661735922,10.6912101894,14.2495756122,0.00209680150259,0,0,0,0,0,8222.22222222,0.00822222222222,1,454500,0.149943996792,0.0095018307661,0.47338916183,11,0.0901974835602,2.17249367171373,2.7492417887333,,,,,,,,,,,,,,,,,,,,0,98.05061,0,88.83878,4.273374,1.903524,0.2141,0.01529286,0,0.04586805,0,0,11772900,1800,12.2176319631957,2,0.020566666666667,0.048744871794872,31,0,0,0,92.68404,0.392306153846154,0.57534,141896623.515625,87485.6922280417
57404,130202050101,99.8507940666987,0.01384951,69.3548387096774,159.467741935484,0,0,0,0,0,0,0.232273585236,0.009475978,0.002186764,0.007289214,0.008018136,0.002186764,0.005831372,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.131091608132,0.961153722672,37,0.405719387899,16.2253124385859,14.4128698919681,,,,,,,,,,,,,,,,,,,,0,99.58715,4.900377,84.43726,2.513014,0,0,0,0,0.4128523,0,0,5013900,4500,4.05449733664832,0,0,0,19,0,0,0,92.17376,0.345251428571429,0.375197142857143,186418241.234375,100145.520560294
57405,130202050102,99.9908268903158,0,100,180.541666666667,0,0,0,0,0,0,0,0.004586976,0.001310564,0.003276411,0.001310564,0.001310564,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0357199151138,0.510868864892,14,0.161770841317,12.6339635005406,12.7706112651102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,4.557957,83.37917,0.21611,0,0,0,0,0,0,0,4581000,900,3.33519268234538,0,0,0,19,0,0,0,95.22594,0.367126315789474,0.361336842105263,207120600.554688,78993.7364146614
57406,130202050103,99.939231409435,0.03833393,79.7202797202797,253.559440559441,0,0,0,0,0,0,0,0.006609298,0,0.006609298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0579689436864,0.475699191748,5,0.160338810389,18.902136148064,18.7333649166631,,,,,,,,,,,,,,,,,,,,0,100,0.5709267,90.38208,0,0,0,0,0,0,0,0,2049300,0,3.00805325429471,0,0,0,19,0,0,0,99.42908,0.335516666666667,0.37175,102864750.777344,60882.0198349127
57407,130202050104,99.757697633019,0,100,265.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0188009147256,0.228496852794,4,0.131761299272,15.0459385508011,17.3363343668018,,,,,,,,,,,,,,,,,,,,0,100,0,95.50562,0,0,0,0,0,0,0,0,2082600,0,3.81390788317266,0,0,0,19,0,0,0,100,0.360933333333333,0.401022222222222,82601696.4414063,46378.3785904072
57408,130202050105,99.9788097787295,0.002231022,71.4285714285714,198.714285714286,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0069414835017,0.30015944197,3,0.0654808269772,1.83217680396269,2.81026252983294,,,,,,,,,,,,,,,,,,,,0,100,0,99.70635,0,0,0,0,0,0,0,0,6742800,9900,8.35557805203053,0,0,0,19,0,0,0,100,0.363942105263158,0.447405263157895,122020441.671875,87979.5903356609
57409,130202050201,99.9753664244365,0,,,0,0,0,0,0,0,2.99917191387,0.004619934,0,0.004619934,0.003079956,0,0.003079956,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,917100,0.00473461896581,0.0897473301488,0.847182301463,10,0.30435341601,5.01053133997444,3.55598587538444,,,,,,,,,,,,,,,,,,,,0,98.04166,0.375,97.52084,0,1.958333,0,0,0,0,0,0,4320000,2700,7.38862507500072,0,0,0,19,0,0,0,97.66666,0.416942857142857,0.433157142857143,88490948.3671875,49127.9909214017
57410,130202050202,99.9950233900667,0,,,0,0,0,0,0,0,77.2773268295,0.002843919,0,0.002843919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1507500,0.00506542203766,0.102231529479,1.10362311361,30,0.481190181366,1.89928763383526,1.51514622943194,,,,,,,,,,,,,,,,,,,,0,99.3755,0.5942788,97.82433,0.05036261,0.6244964,0.01007963,0,0,0,0,0,8935200,0,7.05809284488985,0,0,0,19,0,0,0,98.73087,0.4129,0.468077777777778,191744276.949219,100909.108163101
57411,130202050203,100,0.001990089,91.304347826087,184.086956521739,0,0,0,0,0,0,0,0.03084639,0,0.03084639,0.0009950447,0,0.0009950447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1032300,0,0.0667505076246,0.409180472081,11,0.35567841882,0.0260513065456644,0.0100075687494744,,,,,,,,,,,,,,,,,,,,0,100,0.028082,75.73715,0,0,0,0,0,0,0,0,6409800,0,7.08549314612056,0,0,0,19,0,0,0,78.53131,0.451485714285714,0.467385714285714,137265386.171875,54449.2998202074
57412,130202050204,99.8519249753208,0.001029824,91.6666666666667,709.166666666667,0,0,0,0,0,0,0.659931453143,0.003089471,0,0.003089471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16451.4285714,0.0164514285714,1,0,0,0.038434943111,0.486613376925,21,0.314055323857,1.66386969397828,1.18131012368301,,,,,,,,,,,,,,,,,,,,0,100,0.01699091,96.74624,0.6966273,0,0,0,0,0,0.2580201,0,10593900,0,12.105158623906,0,0,0,19,0,0,0,99.28638,0.417409090909091,0.463036363636364,132457190.078125,71091.1798580943
57413,130202050205,99.7288209133312,0.003883948,68.75,414.0625,0,0,0,0,1,0.008608134,0.741660392543,0.001553808,0,0.001553808,0.001553808,0,0.001553808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0825058536249,1.19192693795,34,0.451644628662,5.6364172251179,8.81452449567723,,,,,,,,,,,,,,,,,,,,0,99.48582,1.195108,96.05336,0,0.5141745,0,0,0,0,0,0,6476400,68400,5.57497214908317,0,0,0,19,0,0,0,98.26292,0.361134782608696,0.430839130434783,175579132.671875,73365.6597561507
57414,130202050206,99.8386261306132,0,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0445357613689,0.563018747213,16,0.291277516373,0.160398428619858,0.0846792590564833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,99.04419,0,0,0,0,0,0,0,0,5743800,57600,6.35766798938023,0,0,0,19,0,0,0,100,0.428442307692308,0.444834615384615,136663582.335938,69726.4740939824
57415,130202050207,99.9620202903721,0,100,445,0,0,0,0,0,0,0.102445576313,0.0005756688,0.0005756688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0405455976799,0.434256719703,13,0.180440284083,0.0372755895540859,0.0148983092379319,,,,,,,,,,,,,,,,,,,,0,100,0.05301173,97.83978,0,0,0,0,0,0,0,0,13581900,39600,8.68365942063019,0,0,0,19,0,0,0,99.94699,0.427221739130435,0.485582608695652,237126382.707031,115686.080938203
57416,130202050301,99.989883022447,0,,,0,0,0,0,0,0,57.9163747264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1764000,0.126352272484,0.112766682939,0.992408440154,35,0.574152935573,0.065229625226843,0.0226306271078743,,,,,,,,,,,,,,,,,,,,0,98.91928,0.123832,97.98492,0,1.080716,0,0,0,0,0.04511109,0,7994700,0,5.61767235491471,0,0,0,19,0,0,0,98.79545,0.471852941176471,0.438529411764706,216407018.417969,74716.8606436082
57417,130202050302,99.9181548060328,0,100,450.714285714286,0,0,0,0,0,0,4.68735255068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0325406337373,0.424212899882,16,0.232744097424,0.336215741745696,0.0851074031453778,,,,,,,,,,,,,,,,,,,,0,99.93921,0,98.48024,0,0,0,0,0,0.06079027,0.05373868,0.06079027,11844000,0,7.80480935019276,0,0,0,19,0,0,0,99.93921,0.437464285714286,0.455617857142857,231005926.84375,97603.3103262533
57418,130202050303,99.9899055447401,0,,,0,0,0,0,0,0,18.0796546585,0.005768843,0.005768843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0680092149751,0.527467865231,12,0.323494009139,1.35824812886665,0.5882140274765,,,,,,,,,,,,,,,,,,,,0,100,0,99.94767,0,0,0,0,0,0,0,0,6879600,1800,11.0220186943413,0,0,0,19,0,0,0,100,0.4059,0.437022222222222,95014918.609375,53659.9697795229
57419,130202050304,99.9868427544694,0,100,165.5,0,0,0,0,0,0,2.4911504332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0698848684210526,0.0195410993444276,,,,,,,,,,,,,,,,,,,,0,100,0,99.2785,0,0,0,0,0,0,0,0,4365900,2700,7.97648749928649,0,0,0,19,0,0,0,100,0.43986,0.42624,83138616.890625,49925.3413666864
57420,130202050305,100,0,,,0,0,0,0,0,0,6.59004140517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0199411530006,0.448057753473,3,0.151887978197,0.0813577690476651,0.00888259526261586,,,,,,,,,,,,,,,,,,,,0,100,0,99.63009,0,0,0,0,0,0,0,0,2919600,0,6.27724466289121,0,0,0,19,0,0,0,100,0.431033333333333,0.444066666666667,70707749.34375,40778.8116280803
57421,130202050306,99.9360475806,0.01679825,61.8181818181818,71.4181818181818,0.024616368286445,0.0316496163682864,0.0210909788131531,0.0351662404092072,0,0,37.6481676404,0.01679745,0.01599757,0.0007998784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0417301358333,0.582136264591,13,0.228896927151,0.0974689413683386,0.019123822494609,,,,,,,,,,,,,,,,,,,,0,100,0,96.5298,0,0,0,0,0,0,1.311227,0,8351100,6300,7.41708149874824,0,0,0,19,0,0,0,100,0.425116666666667,0.459703333333333,171106689.6875,107627.282438261
57422,130202050401,99.9313307596325,0,100,207,0,0,0,0,0,0,1.29778082489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19800,0,0.0477871424663,0.729529110821,16,0.207143683013,2.21441731149298,0.624388407978924,,,,,,,,,,,,,,,,,,,,0,100,0.7564545,99.17776,0,0,0,0,0,0,0.03299785,0,10945800,0,10.1838912563185,0,0,0,21,0,0,0,99.24355,0.42645,0.463380769230769,164550811.136719,63293.3177024788
57423,130202050402,99.9724279911034,0,100,2055,0,0,0,0,0,0,5.65965067063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1673100,0.215480170806,0.0401887847325,0.729250260139,6,0.319951637878,1.75442111842347,0.855941863778854,,,,,,,,,,,,,,,,,,,,0,98.50523,0.3203075,97.95004,0,1.494768,0.1711962,0.02139953,0,0,0,0,4214700,1800,8.60797365719263,0,0,0,21,0,0,0,98.18492,0.523128571428571,0.493957142857143,74778519.0742188,50716.0407980234
57424,130202050403,99.9068216680823,0,,,0,0,0,0,0,0,200.66429934,0.001268891,0.001268891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,431100,0.191400706708,0.0646540688134,0.89358331464,33,0.415128143641,0.319662778904665,0.103729603729604,,,,,,,,,,,,,,,,,,,,0,99.88226,0.08094782,99.56583,0,0.1177423,0,0,0,0,0.02229986,0,12230100,1800,8.61281520178213,0,0,0,21,0,0,0,99.80131,0.472705882352941,0.501955882352941,216901573.53125,88583.9274517986
57425,130202050501,99.8669392162913,0,,,0,0,0,0,0,0,326.318461742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0381213616041,0.896826589858,8,0.229529146924,0.162848106148268,0.020235878336437,257.0148,0,0,0,0,0,123.039,133.9758,0,0,0,0,0,0,2419.6,2419.6,0,0,0,0,100,0,99.88786,0,0,0,0,0,0,0,0,6420600,0,13.7576961552105,0,0,0,19,0,0,0,100,0.448191666666667,0.496908333333333,71426255.75,44284.6580206978
57426,130202050502,99.9759577519669,0,100,147,0,0,0,0,0,0,148.039725541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0904594213827,0.961165959096,39,0.495204849337,1.45618922078245,0.337045285820341,,,,,,,,,,,,,,,,,,,,0,100,1.34357,98.59998,0,0,0,0,0,0,0,0,7971300,0,7.34268606840968,0,0,0,21,0,0,0,98.65643,0.446327027027027,0.4663,166305143.925781,75494.9796762171
57427,130202050503,99.9654115242512,0,,,0,0,0,0,0,0,122.38195242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0408019762734,1.07056225369,10,0.32616148443,0.946890132696057,0.315010120379248,,,,,,,,,,,,,,,,,,,,0,100,0.09395552,99.68681,0,0,0,0,0,0,0,0,5747400,0,10.0421408719884,0,0,0,21,0,0,0,99.90604,0.4587,0.4708,87575951.8476563,56354.4895613188
